run_id;fetched_at;spot_key;model_key;status;http_status;error_message;hours_written;nulls_replaced_by_zero;grid_latitude;grid_longitude;grid_elevation_m
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;messery;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;messery;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;messery;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;messery;IFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;messery;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;ICONCH2;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;parking_pre_rencontre;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;plage_de_sevrier;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;ICONCH1;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;IFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_darciat;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;ICONCH2;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;ICON13KM;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
